staff_id,occupation
298794,Voice Actor
287776,Voice Actor
288612,Voice Actor
288612,Vocalist
306105,Voice Actor
190369,Voice Actor
268407,Voice Actor
289712,Voice Actor
105845,Voice Actor
264647,Voice Actor
224054,Voice Actor
296845,Voice Actor
184123,Voice Actor
150947,Voice Actor
304425,Voice Actor
304381,Voice Actor
310051,Voice Actor
304382,Voice Actor
138553,Voice Actor
304380,Voice Actor
305755,Voice Actor
307092,Voice Actor
304816,Voice Actor
303348,Voice Actor
95533,Voice Actor
105193,Voice Actor
101950,Voice Actor
279972,Voice Actor
294692,Voice Actor
279969,Voice Actor
279973,Voice Actor
101626,Voice Actor
220083,Advertiser
181529,Audio Engineer
173925,Producer
154210,Painter
129401,Scriptwriter
105289,Scriptwriter
185673,Designer
133648,Illustrator
133648,Designer
150320,Producer
194659,Producer
164307,Editor
195238,Editor
97954,Writer
97955,Mangaka
220061,Background Artist
153351,Animator
153351,Designer
229586,Composite Artist
96909,Mangaka
96999,Mangaka
97135,Mangaka
101781,Idol
101948,Painter
102313,Animator
102313,Designer
97494,Writer
106479,Composer
106479,Arranger
111465,Vocalist
111467,Band
97805,Mangaka
130370,Animator
150569,Producer
97204,Mangaka
96890,Mangaka
105319,Director
105319,Storyboarder 
158027,Background Artist
235511,Background Artist
132777,Background Artist
106829,Scriptwriter
106829,Writer
116623,Editor
104267,Director
104267,Storyboarder 
96976,Mangaka
101015,Animator
107199,Director
107199,Animator
149074,Director
149074,Storyboard Artist
115631,Animator
115631,Director
188085,Producer
158885,Producer
100198,Composer
97228,Writer
187502,Scriptwriter
225004,Scriptwriter
156092,Animator
197435,Director
197435,Storyboarder 
233568,Production Manager
143597,Voice Actor
304037,Voice Actor
95759,Vocalist
106201,Director
106201,Animator
103866,Composer
96930,Mangaka
95645,Voice Actor
95645,Vocalist
97080,Mangaka
97571,Mangaka
135806,Background Artist
97758,Mangaka
258356,Producer
148913,Audio Engineer
241326,Producer
226859,Producer
112759,Animator
112759,Designer
156694,Producer
212017,Advertiser
236438,Audio Engineer
209940,System Manager
180834,Production Manager
253309,Producer
273882,Producer
152163,Painter
98519,Mangaka
98519,Animator
150598,Producer
212035,Animator
220930,Director
220930,Storyboard Artist
144484,Scriptwriter
114329,Producer
95223,Vocalist
95223,Voice Actor
245043,Composer
245043,Arranger
245044,Composer
272556,Vocalist
272556,Voice Actor
272557,Vocalist
196792,Lyricist
272558,Composer
272558,Arranger
104846,Musician
267603,Musician
106544,Musician
106544,Vocalist
170426,Photographer
170426,Painter
255086,Editor
199682,Producer
97113,Mangaka
105238,Band
96889,Mangaka
255084,Editor
115831,Musician
149772,Painter
155333,Composite Artist
223079,Producer
199667,Producer
97979,Mangaka
99125,Scriptwriter
232319,Band
232320,Band
95047,Voice Actor
232322,Band
243511,Animator
243512,Animator
243519,Animator
243518,Animator
243521,Animator
243522,Animator
243514,Animator
243516,Animator
243524,Animator
243520,Animator
243525,Animator
102239,Vocalist
144466,Scriptwriter
227210,Arranger
102449,Mangaka
102449,Illustrator
133904,Animator
133904,Designer
96910,Mangaka
220204,Vocalist
231322,Scriptwriter
231322,Planner
149462,Director
149462,Storyboard Artist
149462,Animator
153835,Director
99748,Writer
106431,Illustrator
97434,Mangaka
146076,CG Artist
213345,Producer
154142,Painter
144483,Background Artist
100099,Director
100099,Scriptwriter
100099,Producer
105451,Vocalist
164466,Producer
97031,Mangaka
213352,Producer
133261,Animator
133261,Director
128894,Director
128894,Storyboarder 
163621,Director
156457,Animator
150901,Animator
210384,Producer
96940,Mangaka
102898,Animator
232371,Producer
96945,Mangaka
155005,Animator
232105,Scriptwriter
322705,Voice Actor
224686,Music Selector
121817,Sound Director
144851,Background Artist
214499,Painter
195717,Editor
97138,Mangaka
103370,Voice Actor
103370,Vocalist
267444,Animator
104201,Animator
104201,Director
104201,Writer
106993,Producer
211988,Composite Artist
155304,Background Artist
216956,Producer
222197,Producer
239485,Producer
97770,Mangaka
97460,Scriptwriter
97460,Writer
97563,Mangaka
97563,Character Designer
157813,Producer
157810,Producer
175511,Producer
211441,Music Producer
102265,Mangaka
102265,Writer
194300,Writer
214693,Producer
196211,Producer
116191,Audio Engineer
108387,Animator
246329,Scriptwriter
222663,Composite Artist
202623,Painter
143999,Animator
143999,Director
129861,Animator
134959,Animator
121400,Animator
163397,Animator
100729,Mangaka
195642,Magazine Editor
195642,Writer
214366,Painter
121773,Arranger
121773,Composer
225219,Producer
164390,Producer
225218,Producer
225220,Producer
133308,Animator
225215,Animator
202745,Animator
155016,Animator
151987,Animator
141322,Animator
133255,Animator
213831,Composite Artist
199646,Composite Artist
199648,Composite Artist
213840,Composite Artist
227990,Composite Artist
103070,Animator
103071,Arranger
103071,Composer
226007,Producer
97094,Mangaka
212240,Magazine Editor
216601,Production Manager
159559,Color Designer
223239,Magazine Editor
98458,Mangaka
145250,Producer
199420,Writer
199420,Scriptwriter
144457,Background Artist
95575,Voice Actor
100202,Composer
101847,Composer
97040,Mangaka
97040,Illustrator
96966,Mangaka
118574,Director
118574,Storyboard Artist
102535,Writer
104161,Musician
104570,Musician
120125,Scriptwriter
149063,Scriptwriter
149065,Painter
97834,Mangaka
97316,Mangaka
126213,Musician
150841,Background Artist
231558,Scriptwriter
97875,Mangaka
97657,Mangaka
233809,Production Assistant
144116,Music Selector
96971,Mangaka
153288,Musician
223396,Painter
97379,Mangaka
152529,Animator
228115,Director
228115,Storyboard Artist
241889,Band
241890,Lyricist
96880,Mangaka
256495,Band
97411,Writer
97411,Scriptwriter
102335,Mangaka
96951,Mangaka
96952,Mangaka
220732,Pianist
196916,Producer
101978,Writer
104476,Audio Engineer
170076,Producer
219362,Composite Artist
219362,Director
163611,Producer
116169,Writer
148704,Composer
134714,Animator
134714,Storyboard Artist
213192,Painter
98840,Mangaka
211867,Vocalist
211867,Composer
129077,Director
101718,Producer
235782,Musician
112765,Voice Actor
237352,Animator
237352,Character Designer
317881,Voice Actor
331032,Translator
331033,Translator
331031,Translator
331034,Voice Actor
331035,Translator
331037,Translator
331036,Translator
331039,Audio Engineer
331038,Audio Engineer
331040,Audio Engineer
331041,Translator
97923,Mangaka
138271,Director
138271,Animator
277213,Musician
277280,Musician
221623,Composer
221623,Musician
148722,Director
148722,Storyboard Artist
194216,Arranger
194216,Music Producer
210228,Animator
104448,Animator
115617,Vocalist
115617,Composer
115617,Lyricist
104330,Advertiser
134700,Background Artist
104305,Producer
104324,Painter
212702,Audio Engineer
141364,Voice Actor
194222,Producer
233088,Producer
118562,Composer
118562,Musician
220070,Animator
140629,Color Designer
222425,Director
222425,Animator
214776,Audio Engineer
222418,Producer
246279,Director
100628,Mangaka
195244,Director
195244,Storyboard Artist
142686,Audio Engineer
97372,Illustrator
182250,Translator
211984,Painter
122945,Background Artist
98444,Mangaka
174183,Composer
174183,Musician
96894,Mangaka
97435,Mangaka
106866,Audio Engineer
133094,Scriptwriter
144480,Scriptwriter
106457,Director
106457,Storyboard Artist
97541,Mangaka
147863,Animator
100185,Scriptwriter
153350,Scriptwriter
153356,Director
153356,Storyboarder
98901,Mangaka
181820,Scriptwriter
192641,Producer
137912,Composite Artist
97304,Mangaka
101843,Vocalist
115210,Composer
145597,Director
145597,Storyboarder 
145791,Musician
196611,Composite Artist
97575,Mangaka
144496,Composite Artist
144582,Background Artist
144583,Background Artist
214667,Musician
214668,Band
216954,Editor
130410,Animator
130410,Storyboarder 
236564,Production Assistant
136129,Illustrator
136129,Character Designer
98940,Pseudonym
101297,Writer
132775,Director
132775,Storyboarder 
132782,Audio Engineer
132593,Writer
95793,Vocalist
95793,Voice Actor
153767,Photographer
153840,Animator
197553,Producer
97301,Mangaka
107519,Illustrator
144765,Director
144765,Storyboard Artist
214369,Composite Artist
264771,Producer
264769,Composer
264770,Painter
264773,Composer
264772,Producer
137238,Scriptwriter
228056,Musician
228057,Band
194219,Producer
194226,Producer
112721,Voice Actor
315844,Arranger
315844,Composer
223356,Composer
229878,Composer
229878,Lyricist
189961,Composer
189961,Musician
164227,Animator
265608,Producer
97104,Mangaka
156691,Producer
156691,Director
194930,Painter
185642,Producer
265990,Animator
103182,Background Artist
101840,Vocalist
144849,Animator
106343,Animator
145008,Scriptwriter
151560,Animator
101716,Vocalist
101716,Lyricist
101716,Composer
214131,Painter
226734,Producer
192300,Composite Artist
196022,Editor
221975,Producer
193156,Background Artist
152760,Animator
131221,Background Artist
235384,Music Producer
105088,Animator
105088,Designer
184939,Composite Artist
104732,Arranger
104732,Composer
119398,Animator
119398,Director
136102,Animator
97537,Mangaka
199681,Audio Engineer
155628,Composite Artist
97368,Artist
225826,Producer
225825,Magazine Editor
255081,Vocalist
255080,Group
255082,Vocalist
255083,Vocalist
194933,Painter
163799,CG Artist
158675,Painter
238086,Producer
97783,Illustrator
97783,Mangaka
104607,Composer
115030,Mangaka
106568,Vocalist
106568,Musician
188703,Animator
197570,Animator
136159,Animator
219282,Animator
212314,Composer
212314,Arranger
97465,Mangaka
110565,Vocalist
111605,Vocalist
111605,Composer
209658,Animator
149444,Producer
225122,Musician
102410,Arranger
102410,Composer
117017,Audio Engineer
117017,Composer
219701,Background Artist
97458,Pseudonym
97459,Mangaka
101094,Composer
104153,Voice Actor
144478,Animator
129859,Animator
244755,Band
244756,Lyricist
152980,Animator
228042,Composite Artist
195341,Animator
146559,Animator
207427,Animator
155039,Animator
214840,Animator
193409,Editor
109599,Composer
218034,Audio Engineer
192656,Editor
97530,Mangaka
101803,Vocalist
131959,Animator
131959,Storyboard Artist
192297,Editor
206709,Producer
235021,Animator
114109,Mangaka
130747,Director
130747,Storyboarder 
211952,Animator
100651,Storyboard Artist
100651,Director
147873,Animator
187361,Composite Artist
236481,Producer
250942,Director
149099,Animator
96937,Mangaka
97314,Mangaka
223160,Composite Artist
121679,Scriptwriter
121818,Animator
106791,Musician
135532,Background Artist
195653,Producer
257602,Composer
257602,Musician
257337,Director
257337,Storyboarder
197772,Animator
130459,Animator
149025,Composite Artist
107414,Pseudonym
153684,Director
153684,Animator
112645,Director
112645,Storyboard Artist
112645,Animator
138273,Animator
103587,Arranger
103587,Composer
96970,Mangaka
156335,Composite Artist
149031,Producer
147712,Animator
147712,Director
149045,Scriptwriter
149606,Animator
100183,Mangaka
150447,Designer
97323,Writer
157520,Background Artist
141315,Producer
98028,Mangaka
134797,Director
134797,Storyboarder 
227382,Director
227383,Director
227385,Director
227385,Storyboarder 
154968,Animator
154968,Mechanical Designer
159171,Producer
237846,Music Engineer
154016,Producer
222920,Producer
118446,Animator
195643,Painter
221206,Animator
228503,Animator
134704,Animator
236517,Arranger
236517,Composer
163711,Lyricist
201080,Animator
160365,Composite Artist
272559,Lyricist
220238,Composer
220238,Lyricist
95154,Voice Actor
95566,Voice Actor
104630,Musician
104630,Voice Actor
102113,Musician
143695,Voice Actor
185614,Director
140352,Director
134298,Background Artist
97603,Mangaka
101402,Composer
136146,Animator
136146,Storyboard Artist
134965,Animator
147913,Production Manager
153838,Director
153838,Storyboarder 
104799,Mangaka
166840,Voice Actor
220081,Animator
220081,Designer
200818,Composite Artist
214846,Producer
223664,Editor
259275,Background Artist
258576,Producer
100159,Illustrator
265844,Painter
170155,Scriptwriter
265843,Producer
172698,Audio Engineer
236045,Producer
97242,Mangaka
116703,Voice Actor
238818,Musician
215345,Producer
227444,Musician
245146,Composer
245146,Lyricist
199410,Composer
273222,Producer
273221,Producer
167683,Animator
218435,Production Manager
116389,Director
116389,Storyboarder 
102222,Vocalist
105859,Vocalist
105859,Musician
99612,Mangaka
146152,Animator
146152,Mechanical Designer
153862,Director
153862,Animator
153862,Producer
146578,Audio Engineer
218993,Advertiser
141745,Voice Actor
212753,Producer
135555,Director
135555,Storyboarder 
239265,Composer
148654,Animator
196193,Painter
151479,Animator
133643,Animator
235257,Editor
134521,Director
134521,Storyboarder 
182348,Animator
227809,Animator
199595,Editor
215621,Director
215621,Photographer
185631,Background Artist
193025,Background Artist
97223,Mangaka
100578,Voice Actor
204269,Animator
184849,Animator
222648,Animator
155362,Animator
256535,Painter
157051,Producer
219285,Producer
218029,Writer
218029,Lyricist
213655,Composer
219287,Animator
143407,Animator
152962,Animator
213262,Band
115000,Voice Actor
121399,Animator
155544,Producer
228380,Producer
228385,Editor
97964,Mangaka
186595,Producer
198806,Animator
140795,Animator
136150,Animator
196749,Animator
103610,Vocalist
96645,Voice Actor
161519,Painter
173365,Composite Artist
156493,Producer
271439,Composer
246347,Painter
118558,Composer
98173,Mangaka
237659,Producer
135284,Director
135284,Storyboard Artist
200788,Animator
214258,Animator
97002,Writer
103138,Scriptwriter
195296,Producer
187201,Producer
191225,Animator
196688,Animator
104378,Animator
103953,Mangaka
200037,Scriptwriter
141187,Animator
135807,Director
135807,Storyboarder 
144115,Producer
139180,Animator
212834,Producer
214929,Producer
103468,Animation Director
231574,Storyboarder 
142498,Animator
133631,Director
133631,Storyboarder
190961,Animator
231910,Character Designer
144902,Scriptwriter
221200,Animator
149604,Animator
158438,Producer
199676,Painter
246933,Animator
235868,Animator
195412,Animator
216098,Musician
185795,Musician
101263,Mangaka
273900,Musician
273901,Musician
273902,Vocalist
273903,Band
225154,Musician
213340,Audio Engineer
195873,Producer
217461,Editor
140348,Editor
228090,Audio Engineer
142088,Painter
98629,Mangaka
240165,Producer
211358,Director
274532,Producer
147912,Director
147912,Storyboard Artist
100545,Voice Actor
147710,Background Artist
273187,Composite Artist
152742,Photographer
213018,Painter
235260,Scriptwriter
226798,Scriptwriter
133263,Animator
170060,Animator
112775,Vocalist
229877,Lyricist
229877,Composer
229877,Arranger
99925,Artist
99925,Writer
248566,Animator
248568,Animator
248567,Animator
248565,Animator
248570,Animator
248573,Animator
248575,Animator
248572,Animator
248577,Animator
248571,Animator
248574,Animator
248578,Animator
248582,Animator
248579,Animator
248588,Animator
248590,Animator
248589,Animator
248595,Animator
248612,Painter
248584,Animator
248594,Animator
248580,Animator
237412,Composer
237415,Composer
237415,Arranger
237414,Lyricist
237413,Vocalist
143402,Animator
96037,Voice Actor
104670,Voice Actor
101007,Voice Actor
106262,Animator
239290,Lyricist
147709,Game Creator
245099,Vocalist
245110,Illustrator
97708,Mangaka
117603,Illustrator
242620,Producer
242624,Animator
242619,Producer
242627,Animator
242622,Painter
242623,Producer
242625,Painter
242630,Producer
242628,Animator
242639,Painter
242633,Animator
242640,Editor
242649,Director
242645,Storyboarder 
242637,Painter
242648,Painter
242629,Producer
242647,Background Artist
242632,Painter
97493,Mangaka
100869,Voice Actor
117135,Background Artist
147527,Character Designer
199678,Background Artist
120871,Editor
103218,Writer
103218,Scriptwriter
144117,Composite Artist
207002,Producer
129890,Director
129890,Storyboarder 
153159,Director
153159,Storyboard Artist
219693,Vocalist
219694,Musician
142723,Director
142723,Storyboarder 
97605,Mangaka
97597,Mangaka
163307,Background Artist
158674,Musician
97768,Mangaka
97074,Writer
214680,Animator
127356,Animator
127356,Storyboard Artist
155625,Background Artist
155638,Composite Artist
97642,Mangaka
97981,Mangaka
164639,Scriptwriter
146241,Animator
150763,Animator
118426,Animator
118426,Character Designer
196771,Animator
300465,Producer
101042,Musician
101043,Musician
130007,Animator
151884,Animator
151884,Designer
159967,Animator
97842,Mangaka
133147,Animator
186609,Animator
267365,Animator
267366,Animator
239288,Producer
195729,Director
195729,Scriptwriter
239281,Producer
120088,Animator
170452,Producer
181829,Composite Artist
157773,Animator
157772,Animator
195536,Background Artist
196200,Painter
213310,Composite Artist
238804,Production Manager
239319,Arranger
239319,Composer
239319,Musician
239282,Producer
104248,Voice Actor
108923,Vocalist
96401,Voice Actor
239121,Producer
253395,Music Selector
238799,Scriptwriter
97570,Mangaka
164326,Musician
102119,Actor
118508,Scriptwriter
222283,Producer
181821,Scriptwriter
273451,Musician
320809,Musician
321018,Musician
321017,Musician
321016,Musician
97599,Mangaka
141317,Animator
141317,Designer
111113,Background Artist
167411,Musician
98578,Mangaka
145789,Composer
145789,Arranger
196187,Animator
239307,Producer
239308,Producer
239309,Producer
300006,Animator
134637,Illustrator
128928,Musician
128928,Composer
240540,Musician
240543,Producer
212349,Arranger
212349,Lyricist
284503,Lyricist
105690,Mangaka
119738,Animator
119738,Designer
242714,Director
242714,Scriptwriter
197541,Animator
186549,Animator
131688,Animator
139184,Animator
102015,Voice Actor
160797,Painter
245798,Lyricist
200829,Composite Artist
150451,Producer
98502,Mangaka
98312,Mangaka
159989,Producer
253251,Arranger
133915,Animator
133915,Storyboard Artist
255087,Audio Engineer
98745,Writer
102246,Band
148465,Animator
155480,Animator
211667,Producer
166884,Advertiser
186518,Producer
173843,Producer
196822,Producer
98475,Mangaka
144653,Director
144653,Storyboard Artist
101265,Mangaka
226744,Producer
151872,Director
151872,Storyboarder
130883,Director
130883,Storyboard Artist
106038,Background Artist
194221,Producer
170163,Composite Artist
221196,Painter
159585,Producer
195241,Audio Engineer
104380,Animator
143406,Animator
106132,Voice Actor
98005,Mangaka
132910,Animator
142483,Animator
142483,Designer
136004,Animator
143982,Animator
144009,Animator
141186,Animator
102960,Background Artist
275315,Scriptwriter
214355,Producer
151995,Composite Artist
97660,Mangaka
104639,Vocalist
136047,Animator
191487,Background Artist
170435,Composite Artist
235457,Composer
235497,Animator
119844,Animator
119844,Designer
